timestamp,latency
1608417868404,0.533
1608421476595,0.526
1608425084788,0.541
1608428692980,0.511
1608432301172,0.571
1608435909363,0.543
1608439517556,0.524
1608443125747,0.512
1608446733940,0.516
1608450342131,0.512
1608453950324,0.522
1608457558483,0.527
1608461166676,0.532
1608464774867,0.551
1608468383060,0.53
1608471991251,0.554
1608475599444,0.52
1608479207635,0.552
1608482815828,0.532
1608486424020,0.537
1608490032212,0.526
1608493640403,0.486
1608497248596,0.571
1608500856787,0.697
1608504464980,0.501
1608508073171,0.529
1608511681364,0.536
1608515289556,0.532
1608518897748,0.518
1608522505907,0.517
1608526114100,0.523
1608529722291,0.527
1608533330484,0.514
1608536938675,0.834
1608540546868,0.587
1608544155059,0.54
1608547763252,0.547
1608551371443,0.492
1608554979636,0.529
1608558587827,0.532
1608562196020,0.529
1608565804211,0.566
1608569412404,0.55
1608573020595,0.511
1608576628789,0.555
1608580236979,0.55
1608583845140,0.559
1608587453331,0.522
1608591061492,0.661
1608594669683,0.523
1608598277876,0.539
1608601886067,0.517
1608605494260,0.556
1608609102451,0.53
1608612710644,0.552
1608616318835,0.777
1608619926964,0.567
1608623535155,0.532
1608627143348,0.519
1608630751539,0.555
1608634359732,0.533
1608637967923,0.507
1608641576116,0.499
1608645184307,0.653
1608648792500,0.55
1608652400691,0.501
1608656008884,0.506
1608659617075,0.538
1608663225268,0.575
1608666833459,0.502
1608670441620,0.523
1608674049811,0.527
1608677658004,0.813
1608681266163,0.541
1608684874356,0.512
1608688482547,0.53
1608692090743,0.649
1608695698931,0.53
1608699307124,0.526
1608702915315,0.533
1608706523508,0.551
1608710131699,0.836
1608713739860,0.541
1608717348051,0.515
1608720956244,0.517
1608724564403,0.711
1608728172596,0.503
1608731780787,0.554
1608735388980,0.514
1608738997171,0.524
1608742605364,0.543
1608746213533,0.531
1608749821684,0.573
1608753429875,0.561
1608757038068,0.531
1608760646259,0.519
1608764254452,0.543
1608767862643,0.502
1608771470814,0.569
1608775079027,0.545
1608778687188,0.575
1608782295379,0.535
1608785903572,0.539
1608789511763,0.551
1608793119956,0.543
1608796728124,0.551
1608800336308,0.529
1608803944499,0.549
1608807552692,0.536
1608811160883,0.511
1608814769076,0.511
1608818377267,0.519
1608821985460,0.505
1608825593651,0.533
1608829201847,3.793
1608832809933,4.549
1608836418036,0.545
1608840026227,0.744
1608843634388,0.533
1608847242579,0.546
1608850850772,0.487
1608854458963,0.514
1608858067156,0.516
1608861675347,0.493
1608865283540,0.497
1608868891699,0.525
1608872499892,0.475
1608876108083,0.547
1608879716276,0.522
1608883324467,0.527
1608886932660,0.509
1608890540852,0.512
1608894149044,0.556
1608897757235,0.547
1608901365428,0.528
1608904973619,0.527
1608908581812,0.54
1608912190003,0.541
1608915798196,0.507
1608919406387,0.514
1608923014580,0.538
1608926622771,0.554
1608930230964,0.54
1608933839155,0.573
1608937447348,0.65
1608941055539,0.554
1608944663732,0.538
1608948271923,0.543
1608951880116,0.516
1608955488307,0.519
1608959096503,0.547
1608962704691,0.584
1608966312884,0.542
1608969921075,1.539
1608973529204,0.491
1608977137372,0.537
1608980745556,0.505
1608984353747,0.652
1608987961908,0.655
1608991570067,0.498
1608995178196,0.514
1608998786387,0.488
1609002394580,0.513
1609006002771,0.498
1609009610932,0.528
1609013219123,0.559
1609016827316,0.527
1609020435507,0.542
1609024043700,0.494
1609027651891,0.521
1609031260084,0.492
1609034868278,0.494
1609038476468,0.558
1609042084659,0.603
1609045692852,0.518
1609049301043,0.517
1609052909236,0.497
1609056517427,0.569
1609060125620,0.488
1609063733811,0.496
1609067342005,0.63
1609070950163,0.507
1609074558356,0.499
1609078166547,0.545
1609081774740,0.536
1609085382931,0.489
1609088991124,0.528
1609092599315,0.647
1609096207476,0.548
1609099815667,0.545
1609103423860,0.502
1609107032051,0.511
1609110640244,0.535
1609114248435,0.549
1609117856628,0.497
1609121464819,0.554
1609125073012,0.509
1609128681206,0.545
1609132289396,0.566
1609135897587,0.507
1609139505780,0.629
1609143113971,0.504
1609146722164,0.532
1609150330355,0.544
1609153938547,0.465
1609157546707,1.161
1609161154868,1.087
1609164763027,0.5
1609168371220,0.503
1609171979411,1.285
1609175587550,0.518
1609179195731,0.509
1609182803924,0.819
1609186412115,0.503
1609190020308,0.51
1609193628499,0.527
1609197236692,1.291
1609200844883,0.586
1609204453076,0.524
1609208061267,0.505
1609211669460,0.525
1609215277651,0.521
1609218885844,0.504
1609222494035,0.484
1609226102228,0.626
1609229710367,4.15
1609233318516,0.519
1609236926707,0.5
1609240534900,0.484
1609244143091,0.505
1609247751284,0.518
1609251359475,0.529
1609254967668,0.519
1609258575859,0.49
1609262184052,0.506
1609265792243,0.505
1609269400436,0.547
1609273008627,0.504
1609276616820,0.518
1609280225011,0.815
1609283833172,0.504
1609287441363,1.213
1609291049524,0.712
1609294657715,0.503
1609298265908,0.481
1609301874099,0.543
1609305482292,0.541
1609309090483,0.513
1609312698676,0.573
1609316306867,0.524
1609319915060,0.523
1609323523251,0.496
1609327131444,0.494
1609330739635,0.534
1609334347828,0.551
1609337956019,0.504
1609341564212,0.511
1609345172403,0.468
1609348780573,0.528
1609352388755,0.513
1609355996948,0.704
1609359605139,0.535
1609363213332,0.545
1609366821523,0.628
1609370429652,0.523
1609374037843,0.504
1609377646035,0.533
1609381254227,0.5
1609384862397,1.154
1609388470547,0.541
1609392078740,0.526
1609395686931,0.528
1609399295124,0.57
1609402903315,0.526
1609406511508,0.509
1609410119699,0.503
1609413727892,0.522
1609417336083,0.518
1609420944276,0.533
1609424552467,0.537
1609428160660,0.524
1609431768828,0.565
1609435377012,0.548
1609438985171,0.549
1609442593364,0.522
1609446201555,0.516
1609449809748,0.511
1609453417939,0.856
1609457026100,0.777
1609460634260,0.512
1609464242452,0.523
1609467850643,0.541
1609471458836,0.554
1609475067027,0.546
1609478675220,0.508
1609482283411,0.978
