timestamp,latency
1615784334044,1.3
1615787934586,1.3
1615791535128,1.2
1615795135667,1.1
1615798736212,1.4
1615802336750,1.3
1615805937291,1.2
1615809537833,1.2
1615813138371,2.2
1615816738911,1.2
1615820339452,1.2
1615823939991,1.4
1615827540551,1.3
1615831141091,1.4
1615834741650,1.4
1615838342319,1.5
1615841942860,1.3
1615845543400,1.4
1615849143939,2.4
1615852744480,1.2
1615856345020,1.3
1615859945559,1.4
1615863546098,1.2
1615867146637,0.98
1615870747174,1.1
1615874347715,1.1
1615877948255,1.2
1615881548796,1.5
1615885149337,1.3
1615888749875,0.96999997
1615892350414,2.2
1615895950957,1.3
1615899551515,1
1615903152056,1.3
1615906752594,1.2
1615910353152,1.3
1615913953691,1.3
1615917554233,1.1
1615921154770,1.2
1615924755313,1.3
1615928355855,1.1
1615931956395,1.3
1615935556934,1.1
1615939157471,2.1
1615942758012,1.3
1615946358557,1.2
1615949959095,1.1
1615953559634,0.96999997
1615957160173,0.9
1615960760711,1.2
1615964361250,1
1615967961793,1.3
1615971562334,0.96
1615975162877,0.95
1615978763417,0.92
1615982363957,1.2
1615985964498,1.2
1615989565038,4.1
1615993165578,1.2
1615996766125,1.3
1616000366667,1.2
1616003967211,1.1
1616007567756,1.2
1616011168300,1.1
1616014768845,1.2
1616018369388,1.2
1616021969931,1.2
1616025570478,1.2
1616029171019,1.4
1616032771560,1.3
1616036372099,1.3
1616039972644,1.2
1616043573183,1.3
1616047173723,1.3
1616050774265,1.2
1616054374805,1.4
1616057975342,1.3
1616061575882,1.2
1616065176423,1.3
1616068776963,1.2
1616072377503,1.4
1616075978048,1.3
1616079578601,1.2
1616083179142,1.3
1616086779682,1.2
1616090380223,1.1
1616093980763,1.2
1616097581302,1.3
1616101181843,1.2
1616104782384,1.2
1616108382922,1.1
1616111983464,1.3
1616115584004,1.3
1616119184548,1.2
1616122785088,1.2
1616126385629,1.4
1616129986166,3.5
1616133586711,1.1
1616137187249,1.3
1616140787787,1.3
1616144388327,1.2
1616147988866,1.2
1616151589411,0.96
1616155189951,1.1
1616158790491,0.94
1616162391031,1.3
1616165991570,1.4
1616169592113,1.2
1616173192652,1.2
1616176793191,1.3
1616180393734,1.3
1616183994275,1.2
1616187594814,1.2
1616191195355,1.2
1616194795896,1.2
1616198396435,1.2
1616201996976,1.2
1616205597515,3
1616209198054,1.5
1616212798596,1.3
1616216399136,1.3
1616219999678,1.2
1616223600219,1.3
1616227200759,1.3
1616230801340,3.5
1616234402150,5.4
1616238003113,1.3
1616241605105,1.4
1616245205935,1.9
1616248806568,1.3
1616252407107,1.3
1616256007649,1.4
1616259608191,2.1
1616263208732,1.2
1616266809271,1.4
1616270409811,1.3
1616274010353,1.2
1616277610894,1.3
1616281211434,1.2
1616284811976,1.2
1616288412515,1.4
1616292013060,1.2
1616295613599,1.3
1616299214140,1.4
1616302814681,1.5
1616306415218,1.2
1616310015767,1.2
1616313616307,1.2
1616317216846,1.3
1616320817386,1.3
1616324417928,1.1
1616328018468,1.3
1616331619006,1.2
1616335219547,1.3
1616338820087,1.2
1616342420626,1.3
1616346021171,1.8
1616349621712,1.2
1616353222252,1.2
1616356822790,1.3
1616360423330,1.3
1616364023870,1.1
1616367624411,1.3
1616371224950,1.4
1616374825490,1.3
1616378426031,1.2
1616382026571,1.2
1616385627126,1.3
1616389227668,1.2
1616392828208,1.1
1616396428746,1.2
1616400029306,1.3
1616403629847,1.1
1616407230392,1.3
1616410830938,1.4
1616414431479,1.3
1616418032024,1.3
1616421632563,1.2
1616425233103,1.3
1616428833644,1.4
1616432434183,1.2
1616436034724,1.2
1616439635265,1.5999999
1616443235803,1.3
1616446836343,1.3
1616450436884,1.2
1616454037429,1.3
1616457637978,1.2
1616461238520,1.4
1616464839059,1.3
1616468439599,1.2
1616472040152,1.4
1616475640691,1.3
1616479241235,1.3
1616482841776,1.3
1616486442316,1.2
1616490042855,1.4
1616493643397,1.2
1616497243935,1.3
1616500844477,1.3
1616504445015,3.7
1616508045554,1.2
1616511646095,1.3
1616515246636,1.2
1616518847175,1.3
1616522447716,1.3
1616526048255,1.2
1616529648796,1.2
1616533249337,1.2
1616536849875,1.2
1616540450414,1.3
1616544050957,1.2
1616547651495,1.3
1616551252035,1.3
1616554852579,1.3
1616558453120,2.6
1616562053659,1.1
1616565654200,2
1616569254740,1.3
1616572855282,1.2
1616576455825,0.91
1616580056362,1.3
1616583656902,1.4
1616587257439,1.3
1616590857983,1.4
1616594458524,1.2
1616598059065,1.3
1616601659607,1.3
1616605260149,1.8
1616608860687,1.3
1616612461232,1.5999999
1616616061836,1.3
1616619662475,1.2
1616623263014,1.4
1616626863556,1.4
1616630464111,1.4
1616634064652,1.4
1616637665197,1.3
1616641265739,1.3
1616644866309,0.96
1616648466850,1.1
1616652067391,1.2
1616655667932,0.98
1616659268470,1.2
1616662869010,1.2
1616666469551,1.2
1616670070092,1.2
1616673670631,1
1616677271172,2.3
1616680871710,1.3
1616684472251,1.3
1616688072791,1.3
1616691673331,1.4
1616695273870,1.1
1616698874411,1.2
1616702474951,1.2
1616706075491,1.3
1616709676036,1.2
1616713276578,1.2
1616716877121,1.3
1616720477661,1.2
1616724078204,1.1
1616727678744,1.3
1616731279283,1.3
1616734879824,0.92
1616738480362,1.2
1616742080902,1.1
1616745681443,0.9
1616749281981,1.2
1616752882523,1.4
1616756483063,1.2
1616760083604,1
1616763684142,1.1
1616767284682,1.4
1616770885223,1.3
1616774485761,1.2
1616778086304,1.2
1616781686845,1.1
1616785287382,1.3
1616788887923,1.2
1616792488463,1.3
1616796089003,1.3
1616799689543,1.2
1616803290083,1.3
1616806890624,1.1
1616810491164,1.4
1616814091719,1.3
1616817692260,1.2
1616821292802,1.2
1616824893344,1.4
1616828493884,1.2
1616832094428,1.2
1616835694971,1.4
1616839295527,1.3
1616842896067,1.2
1616846496607,1.2
1616850097156,1.3
1616853697696,1.2
1616857298236,1.2
1616860898775,1.2
1616864499315,1.1
1616868099856,1.2
1616871700400,1.2
1616875300944,1.1
1616878901483,1.2
1616882502025,1.3
1616886102564,1.3
1616889703104,1.3
1616893303643,1.2
1616896904184,1.2
1616900504724,1.3
1616904105262,1.2
1616907705803,1.4
1616911306343,1.1
1616914906889,1.1
1616918507483,1.2
1616922108024,1.2
1616925708564,1.2
1616929309102,1.2
1616932909642,1.3
1616936510183,1.1
1616940110732,1.3
1616943711282,1.2
1616947311822,1.2
1616950912363,1.3
1616954512902,1.2
1616958113443,1.3
1616961713982,1.2
1616965314527,1.2
1616968915066,1.1
1616972515608,1.2
1616976116148,1.3
1616979716687,1.2
1616983317228,1.3
1616986917766,1.2
1616990518313,1.1
1616994118867,1.2
1616997719407,1.2
1617001319949,1.2
1617004920492,1.2
1617008521035,1.4
1617012121579,2.3
1617015722211,1.2
1617019322792,1.4
1617022923332,1.3
1617026523870,1.4
1617030124412,1.2
1617033724952,1.2
1617037325496,1.3
1617040926035,1.4
1617044526575,1.3
1617048127116,1.3
1617051727658,1.3
1617055328200,1.3
1617058928744,1.2
1617062529283,1.2
1617066129823,1.5
1617069730363,1.3
1617073330904,1.9
1617076931444,1.3
1617080531986,1.2
1617084132526,2.4
1617087733068,1.2
1617091333608,1.2
1617094934146,1.1
1617098534686,1.3
1617102135226,1.2
1617105735768,2.8999999
1617109336306,1.4
1617112936848,1.3
1617116537387,1.5
1617120137929,1.1
1617123738473,1.1
1617127339013,1.3
1617130939557,2.3
1617134540095,1.3
1617138140635,1.2
1617141741177,1.4
1617145341715,1.3
1617148942260,1.3
1617152542800,1.4
1617156143340,1.2
1617159743879,1.4
1617163344429,1.2
1617166944972,1.3
1617170545526,1.2
1617174146084,2.2
1617177746635,1.4
1617181347186,1.4
1617184947743,1.1
1617188548301,1.1
1617192148862,1.2
1617195749433,1.2
1617199349985,1.2
1617202950538,1.4
1617206551094,1.3
1617210151652,1.4
1617213752206,1.2
1617217352760,1.1
1617220953311,1
1617224553866,1.1
1617228154422,1.2
1617231754970,1.1
1617235355517,1.2
1617238956067,1.2
1617242556614,1.2
1617246157161,1.3
1617249757712,1.2
1617253358259,1.3
1617256958805,1.3
1617260559354,1.3
1617264159904,1.2
1617267760450,1.4
1617271360999,1.3
1617274961547,1.3
1617278562096,1.4
1617282162640,1.2
1617285763187,1.1
1617289363741,1.3
1617292964289,1.4
1617296564847,1.3
1617300165387,1.1
1617303765929,1.1
1617307366468,1.4
1617310967008,1.3
1617314567552,1.2
1617318168090,1.2
1617321768631,1.2
1617325369171,1.3
1617328969711,1.3
1617332570252,1.4
1617336170791,0.93
1617339771331,1.2
1617343371871,1.2
1617346972415,1
1617350572958,1.2
