timestamp,latency
1613446791137,75.356
1613447093689,75.469
1613450702203,77.754
1613454310721,79.421
1613457919231,77.111
1613461527742,80.59
1613465136263,79.284
1613468744779,77.615
1613472353295,78.16
1613475961805,78.465
1613479570318,77.829
1613483178833,75.779
1613486787335,76.082
1613490395864,79.647
1613494004381,76.295
1613497612892,77.773
1613501221395,76.703
1613504829905,78.251
1613508438414,76.48
1613512046926,78.095
1613515655426,78.17
1613519263944,81.494
1613522872452,75.81
1613526480955,75.933
1613530089461,75.878
1613533697973,81.687
1613537306500,75.799
1613540915008,75.818
1613544523513,75.956
1613548132019,79.795
1613551740538,75.393
1613555349043,79.808
1613558957558,77.694
1613562566073,77.793
1613566174583,78.041
1613569783087,76.063
1613573391585,78.206
1613577000101,78.261
1613580608610,77.745
1613584217122,76.263
1613587825643,79.81
1613591434164,75.914
1613595042666,76.292
1613598651165,76.39
1613602259676,77.892
1613605868177,78.002
1613609476680,78.008
1613613085175,76.323
1613616693677,76.727
1613620302173,80.275
1613623910681,76.487
1613627519175,76.509
1613631127696,77.406
1613634736209,78.385
1613638344720,79.664
1613641953229,75.997
1613645561731,76.478
1613649170242,76.271
1613652778730,75.971
1613656387230,79.453
1613659995748,75.773
1613663604261,80.153
1613667212767,81.859
1613670821284,79.641
1613674429805,81.721
1613678038326,77.646
1613681646828,81.233
1613685255341,75.784
1613688863854,76.239
1613692472346,76.456
1613696080847,76.259
1613699689354,77.84
1613703297870,77.287
1613706906365,75.8
1613710514876,81.642
1613714123389,76.159
1613717731891,76.394
1613721340379,76.336
1613724948893,76.496
1613728557387,76.42
1613732165894,76.532
1613735774380,75.791
1613739382889,75.984
1613742991390,78.256
1613746599890,77.593
1613750208402,78.162
1613753816906,79.68
1613757425420,81.616
1613761033937,79.662
1613764642446,77.865
1613768250950,75.872
1613771859452,79.769
1613775467969,75.803
1613779076469,78.269
1613782684984,79.758
1613786293498,79.18
1613789902012,79.847
1613793510531,76.766
1613797119040,78.222
1613800727547,82.361
1613804336069,77.696
1613807944589,78.271
1613811553102,75.936
1613815161616,77.865
1613818770131,78.128
1613822378643,78.693
1613825987149,76.304
1613829595647,76.235
1613833204191,80.771
1613836812741,78.695
1613840421267,77.832
1613844029770,76.089
1613847638273,81.285
1613851246783,76.802
1613854855291,76.362
1613858463793,75.988
1613862072312,77.413
1613865680823,76.105
1613869289332,76.234
1613872897834,75.913
1613876506336,79.757
1613880114855,79.764
1613883723367,81.653
1613887331893,76.366
1613890940402,81.967
1613894548918,81.642
1613898157433,78.225
1613901765942,77.612
1613905374449,81.121
1613908982968,75.827
1613912591468,81.151
1613916199982,75.912
1613919808477,78.153
1613923416980,76.609
1613927025474,76.551
1613930633985,76.425
1613934242494,76.472
1613937851004,78.265
1613941459510,78.29
1613945068026,79.747
1613948676529,76.252
1613952285033,76.409
1613955893542,75.743
1613959502049,77.722
1613963110556,76.482
1613966719069,81.532
1613970327582,78.514
1613973936088,76.13
1613977544589,75.722
1613981153100,76.193
1613984761595,77.679
1613988370110,76.291
1613991978615,79.851
1613995587128,77.628
1613999195635,76.187
1614002804134,75.909
1614006412647,78.016
1614010021158,75.788
1614013629664,79.118
1614017238172,79.777
1614020846690,79.78
1614024455041,76.258
1614028063382,78.632
1614031671731,80.013
1614035280084,77.914
1614038888434,76.329
1614042496778,76.776
1614046105126,76.385
1614049713474,78.176
1614053321824,77.052
1614056930170,77.741
1614060538509,76.628
1614064146856,76.451
1614067755196,78.973
1614071363554,76.603
1614074971897,76.095
1614078580232,79.92
1614082188588,81.595
1614085796945,78.394
1614089405293,78.069
1614093013644,78.336
1614096621992,78.436
1614100230338,75.824
1614103838685,77.93
1614107447030,75.925
1614111055377,77.981
1614114663728,77.808
1614118272081,76.054
1614121880427,81.076
