timestamp,latency
1615784334295,1.2
1615787934840,1.3
1615791535379,1.3
1615795135919,1.2
1615798736463,1.4
1615802337003,1.2
1615805937543,1.4
1615809538083,1.1
1615813138623,1.3
1615816739163,1.4
1615820339703,1.3
1615823940263,1.3
1615827540803,1.3
1615831141344,1.2
1615834741957,1.4
1615838342571,1.4
1615841943111,1.3
1615845543651,1.3
1615849144192,2.4
1615852744731,1.3
1615856345271,1.2
1615859945811,1.4
1615863546351,1.3
1615867146887,1
1615870747427,1
1615874347967,1.2
1615877948507,1.2
1615881549047,1
1615885149587,1.2
1615888750127,1.1
1615892350669,1
1615895951209,1.1
1615899551767,1
1615903152307,1.3
1615906752845,1.3
1615910353403,1.2
1615913953943,1.3
1615917554483,1.4
1615921155023,1.3
1615924755567,1.3
1615928356107,1.1
1615931956647,1.7
1615935557183,1.1
1615939157723,1.4
1615942758271,1.3
1615946358807,1.2
1615949959347,1.2
1615953559887,1
1615957160423,0.98
1615960760963,1
1615964361503,1.2
1615967962043,1.2
1615971562587,0.92
1615975163127,1.3
1615978763667,0.93
1615982364207,0.95
1615985964751,1.1
1615989565291,1.2
1615993165831,1.3
1615996766375,1.2
1616000366919,1.2
1616003967463,1.3
1616007568008,1.3
1616011168551,1.2
1616014769095,1.3
1616018369639,1.3
1616021970183,1.2
1616025570731,1.3
1616029171271,1.3
1616032771811,1.1
1616036372351,1.3
1616039972896,1.3
1616043573435,1.3
1616047173975,1.3
1616050774516,1.2
1616054375055,1.3
1616057975595,1.2
1616061576135,1.4
1616065176675,1.1
1616068777215,1.2
1616072377755,1.1
1616075978312,1.3
1616079578855,1.2
1616083179395,1.3
1616086779935,1.3
1616090380475,1.1
1616093981015,1.3
1616097581555,1.3
1616101182095,1.3
1616104782635,1.4
1616108383175,1.2
1616111983715,1.4
1616115584255,1.4
1616119184799,1.4
1616122785343,1.2
1616126385879,1.1
1616129986424,1.1
1616133586963,1.1
1616137187499,1.1
1616140788039,1.1
1616144388580,1.2
1616147989119,0.96
1616151589663,1.1
1616155190203,1.8
1616158790743,1.4
1616162391283,1.3
1616165991823,1.1
1616169592363,1.2
1616173192903,1.3
1616176793444,1.4
1616180393987,1.4
1616183994527,1.3
1616187595068,1.3
1616191195607,1.3
1616194796147,1.2
1616198396687,1.2
1616201997227,1.3
1616205597767,1.2
1616209198307,1.5
1616212798848,1.2
1616216399389,1.4
1616219999931,1.2
1616223600471,1.3
1616227201011,1.3
1616230801660,9.1
1616234402521,1.4
1616238004176,4.2
1616241605477,2.2
1616245206256,1.4
1616248806819,1.3
1616252407359,1.2
1616256007903,1.2
1616259608443,1.2
1616263208984,1.4
1616266809523,1.2
1616270410064,1.2
1616274010607,1.2
1616277611147,1.4
1616281211688,3.6
1616284812227,1.2
1616288412769,1.2
1616292013311,1.2
1616295613851,1.3
1616299214391,1.3
1616302814931,1.4
1616306415471,1.3
1616310016019,1.3
1616313616559,1.4
1616317217099,1.3
1616320817639,1.4
1616324418180,1.2
1616328018719,1.2
1616331619259,1.2
1616335219799,1.1
1616338820339,1.2
1616342420880,1.3
1616346021423,4.2
1616349621964,1.3
1616353222503,1.3
1616356823044,1.1
1616360423584,1.3
1616364024124,1.2
1616367624663,1.2
1616371225204,1.3
1616374825743,1.3
1616378426283,1.1
1616382026825,1.2
1616385627380,1.4
1616389227919,1.3
1616392828459,1.2
1616396429001,1.4
1616400029560,1.3
1616403630100,1.2
1616407230644,1.3
1616410831191,1.4
1616414431731,1.1
1616418032275,1.1
1616421632815,1.3
1616425233355,1.2
1616428833895,1.3
1616432434435,1.2
1616436034975,2.8
1616439635515,1.3
1616443236056,1.3
1616446836596,1.2
1616450437135,1.4
1616454037691,1.2
1616457638231,1.2
1616461238771,1.3
1616464839312,1.2
1616468439853,1.4
1616472040403,1.3
1616475640948,1.3
1616479241487,1.2
1616482842028,1.3
1616486442568,1.3
1616490043107,1.3
1616493643647,1.3
1616497244188,1.2
1616500844727,1.3
1616504445268,1.3
1616508045807,1.3
1616511646347,1.2
1616515246888,3.1999998
1616518847427,1.2
1616522447968,1.2
1616526048507,3.3
1616529649047,1.3
1616533249587,1.4
1616536850127,1.1
1616540450668,1.3
1616544051208,1.3
1616547651747,1.3
1616551252287,1.2
1616554852831,0.96
1616558453371,1.4
1616562053911,1.2
1616565654451,1.1
1616569254995,1.1
1616572855535,1.2
1616576456075,1.1
1616580056615,1.3
1616583657151,0.93
1616587257695,1.1
1616590858235,1.2
1616594458775,1.3
1616598059320,1.4
1616601659859,1.4
1616605260399,1.2
1616608860939,1.3
1616612461489,4.2
1616616062128,2.7
1616619662727,1.3
1616623263267,1.4
1616626863808,1.4
1616630464363,1.3
1616634064908,1.3
1616637665447,1.2
1616641266006,1.4
1616644866563,1.2
1616648467103,1.2
1616652067644,1.2
1616655668183,1.4
1616659268723,1.3
1616662869263,0.96
1616666469803,1.1
1616670070343,1.2
1616673670884,1.2
1616677271423,1.2
1616680871963,1.4
1616684472504,1.3
1616688073043,1.3
1616691673583,1.2
1616695274123,1.2
1616698874663,1.3
1616702475203,1.2
1616706075743,1.4
1616709676287,1.2
1616713276831,1.3
1616716877371,1.4
1616720477916,1.1
1616724078455,1.2
1616727678995,1.3
1616731279536,1
1616734880075,0.9
1616738480615,0.96
1616742081156,1
1616745681695,1.1
1616749282235,1.1
1616752882775,1.1
1616756483315,1.1
1616760083855,0.98
1616763684395,1
1616767284936,1.2
1616770885475,1.2
1616774486016,1.2
1616778086555,1.3
1616781687095,1.2
1616785287635,1.5999999
1616788888175,1.3
1616792488715,1.5
1616796089255,1.2
1616799689795,1.2
1616803290335,1.4
1616806890875,1.4
1616810491417,1.3
1616814091971,1.3
1616817692511,1.4
1616821293056,1.3
1616824893595,1.3
1616828494136,1.2
1616832094680,1.3
1616835695239,1.1
1616839295779,1.3
1616842896319,1.2
1616846496867,1.3
1616850097408,1.4
1616853697948,1.2
1616857298487,1.3
1616860899028,1.2
1616864499567,1.3
1616868100108,1.4
1616871700652,1.4
1616875301196,1.3
1616878901735,1.2
1616882502275,1.2
1616886102815,1.3
1616889703355,2.8999999
1616893303896,1.3
1616896904435,1.4
1616900504976,1.2
1616904105515,1.4
1616907706055,4.2
1616911306595,1.3
1616914907196,1.4
1616918507736,1.2
1616922108276,1.3
1616925708815,1.2
1616929309356,1.7
1616932909895,1.3
1616936510437,1.5
1616940110984,1.3
1616943711535,1.3
1616947312076,1.1
1616950912615,1.3
1616954513155,1.4
1616958113695,1.2
1616961714240,1.5999999
1616965314780,1.3
1616968915320,1.3
1616972515860,1.1
1616976116400,1.4
1616979716939,1.4
1616983317480,1.4
1616986918020,1.1
1616990518565,1.3
1616994119119,1.2
1616997719660,1.2
1617001320204,1.3
1617004920748,1.3
1617008521288,1.5999999
1617012121839,1.3
1617015722486,1.5
1617019323043,1.4
1617022923584,1.3
1617026524124,1.3
1617030124664,2.7
1617033725207,1.3
1617037325748,1.3
1617040926288,1.2
1617044526827,1.2
1617048127371,1.3
1617051727911,1.3
1617055328456,1.3
1617058928995,1.4
1617062529536,1.3
1617066130075,2.2
1617069730615,1.1
1617073331155,1.3
1617076931696,1.3
1617080532239,1.4
1617084132780,1.4
1617087733320,1.1
1617091333860,1.7
1617094934399,1.2
1617098534939,1.3
1617102135480,1.2
1617105736019,1.2
1617109336560,1.3
1617112937100,1.2
1617116537640,1.3
1617120138183,1.3
1617123738723,1.2
1617127339268,1.3
1617130939807,1.3
1617134540347,1.5
1617138140888,1.3
1617141741427,1.3
1617145341972,1.3
1617148942512,1.1
1617152543051,1.4
1617156143591,1.5999999
1617159744140,4.9
1617163344680,1.3
1617166945239,1.3
1617170545780,1.1
1617174146335,1.3
1617177746887,1.2
1617181347440,1.4
1617184947996,1.3
1617188548556,1.3
1617192149132,1.4
1617195749688,1.3
1617199350239,1.4
1617202950791,1.8
1617206551348,1.2
1617210151904,1.3
1617213752459,1.3
1617217353011,1.3
1617220953563,1.1
1617224554120,1.3
1617228154676,1.3
1617231755223,1.3
1617235355771,1.2
1617238956319,1.3
1617242556867,1.4
1617246157416,1.2
1617249757964,1.2
1617253358512,1.4
1617256959059,1.3
1617260559608,1.2
1617264160156,1.2
1617267760704,1.4
1617271361252,1.3
1617274961800,1.4
1617278562347,1.1
1617282162892,1.2
1617285763439,1.2
1617289363992,1.2
1617292964545,1.4
1617296565099,1.3
1617300165639,1.3
1617303766179,1.2
1617307366720,1.2
1617310967264,1.2
1617314567804,1.4
1617318168343,1.5
1617321768883,1.3
1617325369424,1.8
1617328969964,1.3
1617332570504,1.4
1617336171044,0.96999997
1617339771584,1.1
1617343372124,1
1617346972672,1.1
1617350573212,1.2
1617354173753,0.98
1617357774300,0.93
1617361374839,1.2
1617364975380,1
1617368575920,1.5
1617372176468,1.3
1617375777007,1.2
1617379377552,1.5999999
1617382978092,1.3
1617386578632,1.4
1617390179171,1.4
1617393779716,1.3
1617397380271,1.4
1617400980812,1.3
1617404581352,1.3
1617408181905,2.6
1617411782624,2.1
1617415383172,1.4
1617418983712,1.2
1617422584256,1.3
1617426184796,1.4
1617429785336,1.3
1617433385876,1.3
1617436986419,1.4
1617440586960,1.4
1617444187499,1.2
1617447788044,1.2
1617451388584,1.4
1617454989124,1.2
1617458589671,1.4
1617462190216,1.2
1617465790756,1.2
1617469391296,1.3
1617472991840,1.9
1617476592384,1.4
1617480192927,1.2
1617483793468,1.3
1617487394008,1.2
1617490994552,1.2
1617494595096,1.2
1617498195639,1.3
1617501796184,1.2
1617505396728,1.4
1617508997268,1.4
1617512597811,1.3
1617516198352,1.3
1617519798892,1.2
1617523399432,1.3
1617526999992,1.5
1617530600536,1.2
1617534201075,1.3
1617537801616,1.3
1617541402156,1.2
1617545002695,1.2
1617548603235,1.3
1617552203780,1.3
1617555804320,1.3
1617559404860,1.2
1617563005403,1.2
1617566605947,1.2
1617570206488,1.4
1617573807027,1.2
1617577407567,1.2
1617581008111,1.3
1617584608651,1.3
1617588209195,1.2
1617591809735,1.4
1617595410275,1.3
1617599010816,1.4
1617602611356,1.3
1617606211900,1.3
1617609812439,1.2
1617613412980,1.2
1617617013520,1.2
1617620614059,1.3
1617624214600,1.3
1617627815140,1.3
1617631415681,1.3
1617635016240,1.3
1617638616779,1.2
1617642217323,1.3
1617645817871,1.4
1617649418412,1.2
1617653018955,1.3
1617656619496,2.7
1617660220036,1.3
1617663820576,1.3
1617667421116,1.4
1617671021656,1.1
1617674622196,1.3
1617678222736,1.1
1617681823275,1.1
1617685423815,0.98
1617689024356,1.1
1617692624899,0.96
1617696225440,1.1
1617699825980,0.93
1617703426528,1.2
1617707027068,0.98
1617710627608,1.3
1617714228148,1.2
1617717828687,1.4
1617721429228,1.4
1617725029768,1.3
1617728630307,1.2
1617732230847,1.4
1617735831392,1.2
1617739431939,1.2
1617743032484,1.7
1617746633032,1.3
1617750233575,1.4
1617753834124,1.2
1617757434664,1.2
1617761035204,1.3
1617764635743,1.2
1617768236284,1.2
1617771836824,1.2
1617775437368,1.3
1617779037907,1.3
1617782638448,1.2
1617786238988,1.2
1617789839527,1.4
1617793440068,1.2
1617797040611,1.4
1617800641152,1.2
1617804241696,1.3
1617807842315,1.3
1617811442904,1.5999999
1617815043452,1.3
1617818643996,1.2
1617822244543,1.3
1617825845093,1.4
1617829445655,1.3
1617833046200,1.4
1617836646751,1.4
1617840247292,1.4
1617843847836,1.5999999
1617847448376,1.2
1617851048920,1.4
1617854649464,1.1
1617858250008,1.2
1617861850552,0.98999995
1617865451096,0.96999997
1617869051640,1.2
1617872652183,0.96
1617876252728,1.3
1617879853272,2.6
1617883453815,1.5
1617887054360,1.2
1617890654903,1.4
1617894255448,1.3
1617897855987,1.2
1617901456532,1.3
1617905057076,1.2
1617908657616,1.2
1617912258155,1.2
1617915858696,1.2
1617919459236,1.4
1617923059775,1.3
1617926660320,1.2
1617930260864,1.3
1617933861408,1.5
1617937461948,1.4
1617941062487,1.3
1617944663032,1.2
1617948263576,1
1617951864116,1.1
1617955464655,1.2
