timestamp,time
1614831504845,168.511448ms
1614835113263,156.886686ms
1614838721672,156.723566ms
1614842330073,174.636808ms
1614845938501,170.109329ms
1614849546924,158.855823ms
1614853155336,171.683615ms
1614856763764,170.612099ms
1614860372186,158.769644ms
1614863980600,159.819558ms
1614867589011,159.820587ms
1614871197424,169.946525ms
1614874805846,171.808911ms
1614878414272,168.737955ms
1614882022693,167.71889ms
1614885631110,170.411742ms
1614889239528,171.440997ms
1614892847952,169.682775ms
1614896456376,172.000473ms
1614900064801,171.42082ms
1614903673228,171.250185ms
1614907281649,156.420393ms
1614910890054,158.780705ms
1614914498462,157.054142ms
1614918106875,158.557759ms
1614921715287,170.983794ms
1614925323711,157.079315ms
1614928932114,154.074118ms
1614932540518,159.221784ms
1614936148927,158.949149ms
1614939757341,157.336312ms
1614943365751,171.066723ms
1614946974171,170.573196ms
1614950582595,154.158985ms
1614954190997,172.207034ms
1614957799421,170.922904ms
1614961407844,169.636646ms
1614965016375,171.524525ms
1614968624803,157.117802ms
1614972233213,171.648829ms
1614975841641,156.021405ms
1614979450041,169.051097ms
1614983058465,173.139657ms
1614986666910,175.733421ms
1614990275356,175.554159ms
1614993883797,172.802244ms
1614997492233,175.53562ms
1615001100679,175.775264ms
1615004709120,171.967628ms
1615008317562,173.621725ms
1615011926002,175.328091ms
1615015534445,168.700374ms
1615019142883,172.951924ms
1615022751328,175.090211ms
1615026359771,171.472782ms
1615029968211,176.400929ms
1615033576657,176.630753ms
1615037185099,171.139316ms
1615040793533,171.81671ms
1615044401978,168.953085ms
1615048010420,176.473303ms
1615051618870,170.936482ms
1615055227314,167.768995ms
1615058835754,167.495962ms
1615062444192,168.789022ms
1615066052629,175.304179ms
1615069661070,175.806783ms
1615073269514,171.225806ms
1615076877958,181.142337ms
1615080486409,172.976183ms
1615084094854,168.894546ms
1615087703297,175.427053ms
1615091311742,176.216683ms
1615094920188,174.815881ms
1615098528636,172.103271ms
1615102137072,173.329706ms
1615105745516,168.582004ms
1615109353950,167.558836ms
1615112962390,172.441422ms
1615116570827,171.984666ms
1615120179264,177.838697ms
1615123787710,175.8376ms
1615127396148,168.556739ms
1615131004587,174.161465ms
1615134613030,169.666034ms
1615138221473,172.838997ms
1615141829916,175.190266ms
1615145438361,172.480935ms
1615149046800,176.073618ms
1615152655243,175.019725ms
1615156263687,170.85693ms
1615159872118,172.876139ms
1615163480561,172.317541ms
1615167088998,168.908984ms
1615170697437,172.741445ms
1615174305875,171.203461ms
1615177914315,168.773245ms
1615181522753,168.21137ms
1615185131190,175.291984ms
1615188739628,172.146355ms
1615192348065,173.198012ms
1615195956507,175.041037ms
1615199564953,170.845961ms
1615203173390,176.560932ms
1615206781836,168.318126ms
1615210390273,172.070539ms
1615213998720,168.597577ms
1615217607158,173.217968ms
1615221215598,171.453296ms
1615224824034,176.133437ms
1615228432479,173.350884ms
1615232040925,172.859425ms
1615235649369,173.885089ms
1615239257811,171.667789ms
1615242866253,168.514139ms
1615246474692,171.122953ms
1615250083134,175.277574ms
1615253691578,171.524599ms
1615257300014,170.9448ms
1615260908448,176.323901ms
1615264516898,172.248754ms
1615268125340,168.742656ms
1615271733778,170.812609ms
1615275342218,168.463496ms
1615278950655,168.764564ms
1615282559093,173.11627ms
1615286167536,174.900296ms
1615289775980,170.845924ms
1615293384417,175.708669ms
1615296992859,169.054184ms
1615300601299,176.270282ms
1615304209750,168.183571ms
1615307818190,172.902387ms
1615311426634,168.056149ms
1615315035070,173.257487ms
1615318643513,174.034842ms
1615322251960,170.977052ms
1615325860403,171.701883ms
1615329468848,172.106049ms
1615333077289,175.237327ms
1615336685735,169.648897ms
1615340294167,168.438605ms
1615343902605,174.825886ms
1615347511046,167.890794ms
1615351119484,172.099215ms
1615354727925,174.454158ms
1615358336367,169.656724ms
1615361944808,171.147225ms
1615365553246,170.376409ms
1615369161684,172.183518ms
1615372770118,171.353568ms
1615376378564,172.514596ms
1615379987007,170.197534ms
1615383595449,172.16215ms
1615387203891,168.949457ms
1615390812335,174.861393ms
1615394420778,167.931314ms
1615398029216,175.717349ms
1615401637662,175.950957ms
1615405246103,172.322817ms
1615408854550,176.157933ms
1615412462997,172.642974ms
1615416071440,174.360052ms
1615419679885,168.630929ms
1615423288319,169.420296ms
1615426896758,175.36258ms
1615430505200,171.871733ms
1615434113645,175.688747ms
1615437722084,172.603551ms
1615441330527,176.015582ms
1615444938972,175.194284ms
1615448547418,173.294224ms
1615452155860,172.789653ms
1615455764303,168.049134ms
1615459372744,168.775213ms
1615462981183,174.542636ms
1615466589627,170.886735ms
1615470198064,171.057321ms
1615473806504,169.798032ms
1615477414942,175.778246ms
1615481023388,173.04661ms
1615484631830,168.374481ms
1615488240267,169.703857ms
1615491848708,169.135978ms
1615495457144,168.477499ms
1615499065582,169.250281ms
1615502674017,170.063369ms
1615506282456,171.340735ms
1615509890900,171.340629ms
1615513499342,172.084319ms
1615517107788,171.191914ms
1615520716229,173.760945ms
1615524324677,173.560551ms
1615527933115,171.179527ms
1615531541558,173.339537ms
1615535150001,168.733776ms
1615538758438,170.774665ms
1615542366877,170.827037ms
1615545975318,167.370035ms
1615549583754,171.594723ms
1615553192191,172.016178ms
1615556800632,172.569489ms
1615560409072,168.674255ms
1615564017512,172.118994ms
1615567625958,172.715172ms
1615571234407,172.948063ms
1615574842849,173.478851ms
1615578451292,174.979053ms
1615582059734,171.747136ms
1615585668172,175.051921ms
1615589276615,174.936103ms
1615592885058,178.728483ms
1615596493506,173.808318ms
1615600101950,171.214549ms
1615603710391,169.746888ms
1615607318831,168.393926ms
1615610927272,173.150898ms
1615614535718,171.959816ms
1615618144157,169.45658ms
1615621752600,170.931977ms
1615625361040,177.018672ms
1615628969487,167.563947ms
1615632577931,174.656886ms
1615636186378,172.775278ms
1615639794819,168.72215ms
1615643403260,170.991126ms
1615647011702,171.760497ms
1615650620141,172.650663ms
1615654228585,175.98457ms
1615657837027,175.60956ms
1615661445473,168.680678ms
1615665053910,175.784285ms
1615668662355,170.259431ms
1615672270795,171.078574ms
1615675879238,175.39526ms
1615679487687,172.239342ms
1615683096126,173.917299ms
1615686704573,171.432045ms
1615690313013,173.711787ms
1615693921461,176.079119ms
1615697529906,173.444615ms
1615701138349,168.960111ms
1615704746788,171.540162ms
1615708355230,172.093688ms
1615711963673,172.41791ms
1615715572111,171.819574ms
1615719180554,172.987575ms
1615722789002,176.527116ms
1615726397448,171.489387ms
1615730005892,175.290716ms
1615733614341,172.543409ms
1615737222783,172.088612ms
1615740831227,171.980142ms
1615744439672,171.081257ms
1615748048110,175.78723ms
1615751656558,172.219995ms
1615755265003,185.530833ms
1615758873466,172.928634ms
1615762481909,172.884648ms
1615766090353,168.343624ms
1615769698792,175.032446ms
1615773307236,168.371492ms
1615776915674,168.540244ms
1615780524106,169.052529ms
1615784132542,168.329575ms
1615787740980,174.901853ms
1615791349423,168.058249ms
1615794957858,168.735945ms
1615798566295,173.25355ms
1615802174737,175.286853ms
1615805783184,170.460673ms
1615809391625,172.069135ms
1615813000064,168.627618ms
1615816608505,173.028777ms
1615820216945,173.403368ms
1615823825389,168.622393ms
1615827433831,169.575754ms
1615831042269,172.085187ms
1615834650722,173.460514ms
1615838259161,174.864977ms
1615841867609,168.053408ms
1615845476047,173.149294ms
1615849084491,176.033195ms
1615852692937,186.243976ms
1615856301392,175.912113ms
1615859909838,214.574931ms
1615863518319,174.204939ms
1615867126765,171.954522ms
1615870735207,171.943378ms
1615874343649,169.009435ms
1615877952082,175.009306ms
1615881560527,168.489867ms
1615885168963,176.150267ms
1615888777409,170.818209ms
1615892385848,172.984305ms
1615895994289,175.984544ms
1615899602737,171.762959ms
1615903211182,168.510357ms
1615906819621,169.47127ms
1615910428057,175.289707ms
1615914036501,171.292385ms
1615917644942,171.131686ms
1615921253383,175.59321ms
1615924861828,168.955101ms
1615928470264,176.30564ms
1615932078710,167.726125ms
1615935687144,176.139065ms
1615939295589,172.182595ms
1615942904028,168.729893ms
1615946512467,171.862735ms
1615950120911,174.981859ms
1615953729353,173.317094ms
1615957337796,172.589532ms
1615960946238,168.117622ms
1615964554674,167.805904ms
1615968163108,168.594283ms
1615971771546,172.682962ms
1615975379986,169.216609ms
1615978988426,172.590474ms
1615982596867,173.135933ms
1615986205310,174.273603ms
1615989813752,174.701294ms
1615993422195,176.798848ms
1615997030640,168.499057ms
1616000639078,175.171907ms
1616004247523,167.815698ms
1616007855965,175.712128ms
1616011464409,176.061891ms
1616015072855,174.923026ms
1616018681300,173.191171ms
1616022289747,175.16031ms
1616025898192,169.728437ms
1616029506630,175.948749ms
1616033115070,175.78697ms
1616036723516,171.73084ms
1616040331959,175.731375ms
1616043940405,171.879825ms
1616047548844,171.953887ms
1616051157286,170.216263ms
1616054765727,175.123813ms
1616058374168,173.212984ms
1616061982613,167.26345ms
1616065591047,171.265071ms
1616069199483,170.921533ms
1616072807929,176.941279ms
1616076416378,171.480299ms
1616080024818,175.592306ms
1616083633264,176.120972ms
1616087241711,170.906438ms
1616090850148,171.522191ms
1616094458589,171.248283ms
1616098067027,170.949048ms
1616101675468,171.501515ms
1616105283910,169.391ms
1616108892352,175.74739ms
1616112500797,171.717426ms
1616116109241,171.64057ms
1616119717682,170.783343ms
1616123326117,175.185725ms
1616126934563,170.713341ms
1616130543002,171.900035ms
1616134151445,172.138495ms
1616137759889,168.930156ms
1616141368326,172.444935ms
1616144976768,168.330654ms
1616148585207,170.740264ms
1616152193646,182.765789ms
1616155802096,171.354357ms
1616159410536,173.230033ms
1616163018982,169.041722ms
1616166627419,167.726482ms
1616170235858,168.28442ms
1616173844295,171.30821ms
1616177452735,176.037922ms
1616181061181,167.957098ms
1616184669620,172.65004ms
1616188278058,172.851612ms
1616191886502,170.916433ms
1616195494944,170.960655ms
1616199103382,167.959991ms
1616202711822,171.458587ms
1616206320261,168.734564ms
1616209928699,169.270078ms
1616213537135,169.455886ms
1616217145576,171.607554ms
1616220754014,171.967627ms
1616224362457,172.018969ms
1616227970899,170.681004ms
1616231579341,171.011891ms
1616235187787,174.881186ms
1616238796232,171.004399ms
1616242404675,176.662937ms
1616246013119,173.068949ms
1616249621565,176.090237ms
1616253230006,168.95422ms
1616256838444,167.834823ms
1616260446884,171.976465ms
1616264055325,173.059364ms
1616267663767,173.091138ms
1616271272212,170.878765ms
1616274880653,172.209769ms
1616278489092,172.843801ms
1616282097533,168.436797ms
1616285705970,174.724605ms
1616289314414,171.187209ms
1616292922853,176.030305ms
1616296531298,174.029882ms
1616300139741,171.02829ms
1616303748181,172.707458ms
1616307356622,172.356062ms
1616310965058,175.838666ms
1616314573502,169.513112ms
1616318181940,169.785521ms
1616321790379,171.861093ms
1616325398822,173.064645ms
1616329007263,168.779159ms
1616332615699,171.068391ms
1616336224138,171.75862ms
1616339832579,173.104462ms
1616343441019,175.18129ms
1616347049470,170.443726ms
1616350657914,172.316285ms
1616354266357,176.260732ms
1616357874803,172.058938ms
1616361483247,170.854602ms
1616365091689,168.830905ms
1616368700126,172.457609ms
1616372308569,175.4218ms
1616375917010,175.557914ms
1616379525454,174.154149ms
1616383133896,175.777116ms
1616386742343,168.153247ms
1616390350782,168.467854ms
1616393959223,171.825545ms
1616397567666,168.922661ms
1616401176101,171.601313ms
1616404784543,176.342688ms
1616408392990,172.591966ms
1616412001432,169.562724ms
1616415609872,169.551575ms
1616419218311,171.875142ms
1616422826753,169.085698ms
1616426435192,173.147788ms
1616430043633,175.155006ms
1616433652075,172.482912ms
1616437260521,168.311032ms
1616440868959,171.167891ms
1616444477400,171.844173ms
1616448085843,168.538224ms
1616451694284,169.133669ms
1616455302726,168.3469ms
1616458911164,172.355884ms
1616462519608,168.229119ms
1616466128043,175.756367ms
1616469736492,168.215771ms
1616473344931,172.979274ms
1616476953371,172.943658ms
1616480561813,175.66656ms
1616484170258,170.718853ms
1616487778697,170.856386ms
1616491387131,169.582123ms
1616494995569,169.53424ms
1616498604003,169.816653ms
1616502212441,171.833577ms
1616505820882,171.587703ms
1616509429326,168.021227ms
1616513037763,171.65788ms
1616516646203,172.581796ms
1616520254644,171.807577ms
1616523863079,173.113695ms
1616527471522,175.816407ms
1616531079969,173.081631ms
1616534688411,171.694969ms
1616538296852,173.428307ms
1616541905293,171.091396ms
1616545513734,171.900961ms
1616549122172,175.700174ms
1616552730618,176.235875ms
1616556339063,171.536911ms
1616559947503,169.003219ms
1616563555942,172.47601ms
1616567164384,175.026435ms
1616570772827,171.929835ms
1616574381273,172.250775ms
1616577989715,170.509039ms
1616581598150,175.885584ms
1616585206596,171.778053ms
1616588815035,174.504825ms
1616592423481,172.711435ms
1616596031925,170.741576ms
1616599640368,171.599508ms
1616603248812,175.117604ms
1616606857256,170.417532ms
1616610465696,169.553047ms
1616614074134,174.541731ms
1616617682578,170.13779ms
1616621291018,171.806345ms
1616624899459,171.949952ms
1616628507899,176.763868ms
1616632116346,172.671528ms
1616635724787,171.189579ms
1616639333226,172.329786ms
1616642941667,172.783757ms
1616646550109,174.230961ms
1616650158555,168.420988ms
1616653766997,170.871556ms
1616657375437,173.035409ms
1616660983878,168.385095ms
1616664592315,168.134528ms
1616668200751,167.967424ms
1616671809189,168.631766ms
1616675417626,175.445273ms
1616679026066,168.560814ms
1616682634505,167.821675ms
1616686242944,168.632753ms
1616689851381,173.686712ms
1616693459823,172.314914ms
1616697068270,171.765781ms
1616700676710,171.585876ms
1616704285145,175.66862ms
1616707893591,168.619041ms
1616711502026,168.088168ms
1616715110466,168.073124ms
1616718718904,169.137747ms
1616722327338,173.158542ms
1616725935775,175.393083ms
1616729544217,171.075358ms
1616733152653,168.195936ms
1616736761091,171.582807ms
1616740369529,169.126582ms
1616743977965,168.101951ms
1616747586401,172.900514ms
1616751194841,167.697517ms
1616754803275,170.233197ms
1616758411716,170.281337ms
1616762020153,175.241506ms
1616765628600,169.391773ms
1616769237034,171.799321ms
1616772845478,171.494799ms
1616776453923,176.446993ms
1616780062371,171.026761ms
1616783670813,171.317499ms
1616787279257,170.958783ms
1616790887699,169.299934ms
1616794496134,173.72725ms
1616798104580,176.145013ms
1616801713021,170.447019ms
1616805321464,168.605598ms
1616808929905,170.350155ms
1616812538347,170.218078ms
1616816146789,173.682207ms
1616819755234,168.646675ms
1616823363673,177.19764ms
1616826972117,170.356975ms
1616830580558,171.750176ms
1616834189001,170.842519ms
1616837797442,167.918045ms
1616841405882,175.639286ms
1616845014328,167.795512ms
1616848622767,174.571611ms
1616852231214,170.204759ms
1616855839653,168.707339ms
1616859448091,168.702357ms
1616863056530,168.63252ms
1616866664966,204.867563ms
1616870273471,204.379268ms
1616873881976,201.841234ms
1616877490477,174.398837ms
1616881098928,196.73718ms
1616884707396,175.029426ms
1616888315844,175.155648ms
1616891924288,171.066194ms
1616895532727,176.080918ms
1616899141167,173.014415ms
1616902749607,172.876787ms
1616906358047,167.813917ms
1616909966484,168.707226ms
1616913574922,170.89519ms
1616917183365,174.724343ms
1616920791810,173.6175ms
1616924400254,172.994326ms
1616928008696,171.885191ms
1616931617136,172.191576ms
1616935225577,168.890673ms
1616938834015,171.876416ms
1616942442455,168.853949ms
1616946050894,174.212735ms
1616949659337,169.3128ms
1616953267780,168.603325ms
1616956876221,172.551983ms
1616960484664,175.790417ms
1616964093106,172.575194ms
1616967701550,180.485509ms
1616971310001,167.930556ms
1616974918439,172.017473ms
1616978526876,172.243002ms
1616982135315,173.343624ms
1616985743757,171.365457ms
1616989352194,195.007104ms
1616992960657,168.652433ms
1616996569090,172.321352ms
1617000177530,170.818059ms
1617003785967,173.590224ms
1617007394409,172.172002ms
1617011002852,174.928123ms
1617014611296,170.250292ms
1617018219738,171.574156ms
1617021828178,174.748282ms
1617025436623,174.714215ms
1617029045064,167.801435ms
1617032653500,175.589037ms
1617036261946,175.970485ms
1617039870391,169.159614ms
1617043478835,171.119815ms
1617047087273,169.682736ms
1617050695713,173.647176ms
1617054304155,172.235439ms
1617057912598,169.516789ms
1617061521035,171.683545ms
1617065129477,168.994928ms
1617068737914,168.047382ms
1617072346349,172.435226ms
1617075954791,173.087798ms
1617079563236,168.321154ms
1617083171676,173.84333ms
1617086780117,170.194446ms
1617090388558,168.59375ms
1617093996996,173.420343ms
1617097605438,168.715162ms
1617101213878,175.686254ms
1617104822323,172.990236ms
1617108430766,173.019989ms
1617112039209,176.198954ms
1617115647656,170.369207ms
1617119256094,168.96126ms
1617122864531,168.390471ms
1617126472971,175.26238ms
1617130081415,169.637356ms
1617133689857,172.132975ms
1617137298301,167.391624ms
1617140906740,171.564067ms
1617144515183,170.805198ms
1617148123626,168.927616ms
1617151732060,175.951121ms
1617155340507,174.435485ms
1617158948951,171.131763ms
1617162557392,172.240336ms
1617166165834,168.486593ms
1617169774271,173.302122ms
1617173382714,172.612512ms
1617176991154,168.861575ms
1617180599593,176.364668ms
1617184208035,172.174143ms
1617187816477,175.612943ms
1617191424921,173.185813ms
1617195033362,173.314794ms
1617198641808,169.006597ms
1617202250246,167.314328ms
1617205858708,170.644519ms
1617209467144,168.990966ms
1617213075580,168.952905ms
1617216684016,174.108078ms
1617220292460,172.222829ms
1617223900903,173.031816ms
1617227509346,170.00507ms
1617231117787,169.638742ms
1617234726226,169.196565ms
1617238334664,172.710111ms
1617241943101,169.565354ms
1617245551539,170.526292ms
1617249159979,170.102477ms
1617252768417,168.577007ms
1617256376854,168.138404ms
1617259985287,168.892442ms
1617263593718,169.435755ms
1617267202146,164.7383ms
1617270810573,168.612242ms
1617274419003,163.241299ms
1617278027428,173.052492ms
1617281635870,168.95835ms
1617285244309,175.319298ms
1617288852753,172.172152ms
1617292461198,174.963256ms
1617296069642,169.357781ms
1617299678076,171.82272ms
1617303286519,172.946592ms
1617306894961,170.611688ms
1617310503400,175.326925ms
1617314111845,175.216421ms
1617317720298,175.28128ms
1617321328747,174.990869ms
1617324937195,174.133318ms
1617328545640,175.516101ms
1617332154097,172.00082ms
1617335762540,173.208114ms
1617339370982,171.049393ms
1617342979415,171.621182ms
1617346587848,163.677007ms
1617350196273,164.411199ms
1617353804699,164.04656ms
1617357413118,170.813949ms
1617361021546,167.786978ms
1617364629974,171.487221ms
1617368238405,170.327538ms
1617371846832,166.509618ms
1617375455259,165.501737ms
1617379063682,169.919828ms
1617382672108,166.966542ms
1617386280533,171.740849ms
1617389888974,169.23771ms
1617393497412,168.032312ms
1617397105840,169.047498ms
1617400714278,168.830549ms
1617404322720,169.445442ms
1617407931155,175.884453ms
1617411539600,172.357066ms
1617415148038,170.330692ms
1617418756478,177.785624ms
1617422364925,176.011707ms
1617425973370,176.289388ms
1617429581820,173.998883ms
1617433190263,171.936663ms
1617436798708,176.946393ms
1617440407152,175.642814ms
1617444015595,169.619477ms
1617447624030,169.65574ms
1617451232469,172.131145ms
1617454840910,173.142481ms
1617458449352,173.809282ms
1617462057796,169.70766ms
1617465666237,171.958011ms
1617469274678,171.27813ms
1617472883114,172.983364ms
1617476491555,168.126892ms
1617480099991,168.475252ms
1617483708428,173.116276ms
1617487316870,168.761564ms
1617490925306,171.063455ms
1617494533750,172.076651ms
1617498142192,172.876914ms
1617501750635,178.113016ms
1617505359083,168.328333ms
1617508967519,168.877386ms
1617512575956,168.638659ms
1617516184395,173.139883ms
1617519792835,175.379593ms
1617523401282,170.498649ms
1617527009721,175.069334ms
1617530618162,170.92077ms
1617534226607,171.517246ms
1617537835044,178.759884ms
1617541443495,168.126922ms
1617545051933,169.015132ms
1617548660370,176.168089ms
1617552268816,168.902858ms
1617555877258,171.573197ms
1617559485703,169.133814ms
1617563094141,175.729812ms
1617566702588,171.730037ms
1617570311027,168.485537ms
1617573919464,168.76567ms
1617577527903,172.921092ms
1617581136347,175.646128ms
1617584744791,169.147728ms
1617588353229,173.651909ms
1617591961671,172.264681ms
1617595570108,170.488567ms
1617599178552,168.345909ms
1617602786993,175.136491ms
1617606395440,173.999856ms
1617610003885,172.786999ms
1617613612328,171.059985ms
1617617220770,176.238727ms
1617620829216,168.5165ms
1617624437653,178.017785ms
1617628046098,167.652449ms
1617631654534,172.059961ms
1617635262977,171.988653ms
1617638871419,173.397945ms
1617642479864,171.208356ms
1617646088317,172.614542ms
1617649696762,175.735577ms
1617653305210,169.696027ms
1617656913649,172.192524ms
1617660522090,170.964518ms
1617664130530,172.667844ms
1617667738972,167.988737ms
1617671347410,172.332397ms
1617674955850,170.923591ms
1617678564290,175.226055ms
1617682172734,175.673254ms
1617685781178,172.2929ms
1617689389621,173.511288ms
1617692998061,170.275291ms
1617696606501,176.251157ms
1617700214945,169.226422ms
1617703823384,170.88691ms
1617707431824,168.002524ms
1617711040263,174.098983ms
1617714648704,171.326452ms
1617718257140,167.794592ms
1617721865580,174.324047ms
1617725474020,171.022851ms
1617729082457,172.963585ms
1617732690897,174.658558ms
1617736299340,172.918631ms
1617739907780,167.567191ms
1617743516220,172.647086ms
1617747124668,172.165184ms
