timestamp,latency
1613446798754,75.432
1613447277120,75.347
1613447688451,75.781
1613451296957,76.329
1613454905466,75.821
1613458513985,77.695
1613462122494,78.975
1613465731007,78.165
1613469339521,76.008
1613472948036,77.89
1613476556550,77.74
1613480165068,78.305
1613483773579,76.532
1613487382096,77.78
1613490990612,80.257
1613494599130,76.204
1613498207646,75.834
1613501816167,81.192
1613505424690,77.786
1613509033227,81.412
1613512641740,78.205
1613516250252,76.319
1613519858768,78.23
1613523467283,75.912
1613527075801,81.153
1613530684316,76.162
1613534292830,76.11
1613537901336,77.682
1613541509855,75.996
1613545118366,76.211
1613548726881,78.14
1613552335394,81.274
1613555943916,81.679
1613559552424,76.018
1613563160935,75.893
1613566769448,75.965
1613570377955,75.914
1613573986462,77.669
1613577594985,78.126
1613581203488,78.321
1613584812009,78.501
1613588420525,78.184
1613592029039,76.2
1613595637557,81.62
1613599246093,81.607
1613602854618,78.332
1613606463133,80.353
1613610071657,81.598
1613613680163,76.588
1613617288675,76.538
1613620897182,80.099
1613624505689,78.633
1613628114210,78.36
1613631722720,76.525
1613635331242,76.086
1613638939758,78.223
1613642548276,78.902
1613646156791,76.349
1613649765301,81.731
1613653373820,78.119
1613656982328,78.26
1613660590844,77.877
1613664199368,79.322
1613667807876,75.89
1613671416383,76.585
1613675024902,77.706
1613678633411,75.974
1613682241930,77.73
1613685850434,76.547
1613689458939,76.347
1613693067442,76.488
1613696675942,76.166
1613700284446,78.551
1613703892969,77.676
1613707501481,76.409
1613711110001,81.724
1613714718518,76.367
1613718327023,78.167
1613721935536,78.215
1613725544056,78.098
1613729152562,75.997
1613732761070,77.853
1613736369574,78.494
1613739978094,75.825
1613743586605,77.722
1613747195116,78.197
1613750803633,77.956
1613754412148,79.799
1613758020672,80.009
1613761629187,79.92
1613765237715,81.623
1613768846220,76.296
1613772454734,79.768
1613776063243,76.208
1613779671753,81.223
1613783280275,81.753
1613786888792,79.22
1613790497306,78.966
1613794105820,76.432
1613797714319,78.27
1613801322825,75.788
1613804931331,78.272
1613808539851,75.846
1613812148372,78.648
1613815756892,78.152
1613819365413,78.182
1613822973919,78.043
1613826582426,76.228
1613830190932,76.22
1613833799447,77.693
1613837407979,81.6
1613841016483,75.878
1613844624987,77.677
1613848233486,78.987
1613851841996,76.333
1613855450511,76.021
1613859059023,75.862
1613862667530,75.727
1613866276043,75.852
1613869884555,81.266
1613873493065,76.017
1613877101577,79.689
1613880710099,79.961
1613884318627,82.028
1613887927138,77.825
1613891535658,80.856
1613895144178,81.661
1613898752701,79.712
1613902361218,76.298
1613905969725,76.238
1613909578237,81.813
1613913186761,81.212
1613916795271,77.765
1613920403786,75.873
1613924012302,77.835
1613927620827,77.973
1613931229344,81.907
1613934837861,76.628
1613938446377,78.17
1613942054883,75.871
1613945663391,79.322
1613949271896,76.589
1613952880399,76.17
1613956488910,77.111
1613960097430,78.087
1613963705939,76.428
1613967314445,79.372
1613970922954,77.902
1613974531454,76.013
1613978139960,81.21
1613981748474,76.167
1613985356981,77.781
1613988965496,75.863
1613992573997,76.845
1613996182505,77.586
