timestamp,latency
1613871667230,75.006
1613875275714,75.094
1613878884210,75.31
1613882492714,73.448
1613886101196,73.354
1613889709671,73.536
1613893318173,73.385
1613896926664,73.694
1613900535153,73.59
1613904143648,73.42
1613907752146,73.685
1613911360635,82.224
1613914969134,73.51
1613918577627,74.967
1613922186127,73.726
1613925794614,75.066
1613929403103,74.898
1613933011602,77.4
1613936620100,75.135
1613940228594,75.039
1613943837100,75.169
1613947445581,75.193
1613951054073,74.928
1613954662565,74.892
1613958271061,74.548
1613961879549,74.732
1613965488030,74.397
1613969096535,76.096
1613972705029,74.37
1613976313522,74.604
1613979922000,76.076
1613983530503,74.643
1613987139001,74.833
1613990747495,73.948
1613994355992,73.382
1613997964480,76.081
1614001572985,73.443
1614005181481,73.417
1614008789979,73.057
1614012398473,73.452
1614016006974,73.532
1614019615465,72.98
1614023223869,73.361
1614026832288,73.67
1614030440695,73.597
1614034049104,73.444
1614037657512,73.465
1614041265933,74.536
1614044874353,74.734
1614048482764,74.507
1614052091171,74.806
1614055699578,73.781
1614059307997,73.579
1614062916404,73.609
1614066524822,73.607
1614070133247,75.237
1614073741667,75.092
1614077350088,73.473
1614080958507,73.628
1614084566924,74.071
1614088175343,75.252
1614091783764,75.59
1614095392189,73.555
1614099000608,73.64
1614102609025,73.518
1614106217444,76.04
1614109825849,75.132
1614113434262,78.602
1614117042691,74.923
1614120651098,75.169
1614124259522,75.055
1614127867927,75.161
1614131476344,75.289
1614135084763,74.908
1614138693175,75.026
1614142301594,74.844
1614145910002,74.939
1614149518689,73.752
1614153127107,73.57
1614156735531,75.002
1614160343946,73.445
1614163952361,73.671
1614167560766,74.921
1614171169181,73.692
1614174777598,73.245
1614178386004,77.429
1614181994425,75.154
1614185602834,75.075
1614189211254,73.075
1614192819673,73.437
1614196428077,73.575
1614200036481,73.438
1614203644896,73.438
1614207253316,73.569
1614210861723,73.882
1614214470128,73.642
1614218078536,73.708
1614221686961,76.067
1614225295379,73.501
1614228903797,73.627
1614232512214,73.659
1614236120617,73.443
1614239729020,73.716
1614243337443,74.789
1614246945868,74.603
1614250554289,73.547
1614254162705,73.69
1614257771124,73.632
1614261379531,73.429
1614264987952,73.691
1614268596354,74.992
1614272204778,75.071
1614275813184,75.004
1614279421603,74.96
1614283030021,74.96
1614286638439,75.102
1614290246847,74.897
1614293855271,74.972
1614297463691,74.917
1614301072109,75.035
1614304680513,75.041
1614308288923,74.992
1614311897341,74.929
1614315505751,75.188
1614319114180,80.96
1614322722609,81.203
1614326331023,80.943
1614329939441,81.096
1614333547878,81.051
1614337156303,75.162
1614340764705,73.569
1614344373121,73.523
1614347981532,73.492
1614351589952,74.91
